subject condition sample channel value hemisphere
R1292 c3 145 ch88 -98.997032 left
R1292 c3 145 ch90 -41.636925 left
R1292 c3 145 ch130 -35.587276 left
R1292 c3 145 ch131 36.842415 left
R1292 c3 146 ch48 -53.558701 left
R1292 c3 146 ch76 -47.628551 left
R1292 c3 146 ch77 -66.759987 left
R1292 c3 146 ch79 -47.447945 left
R1292 c3 146 ch80 8.670480 left
R1292 c3 146 ch85 21.169157 left
R1292 c3 146 ch88 -97.146667 left
R1292 c3 146 ch90 -37.924774 left
R1292 c3 146 ch130 -34.393017 left
R1292 c3 146 ch131 38.275276 left
R1292 c3 147 ch48 -53.246899 left
R1292 c3 147 ch76 -48.389938 left
R1292 c3 147 ch77 -65.745338 left
R1292 c3 147 ch79 -46.858086 left
R1292 c3 147 ch80 8.554141 left
R1292 c3 147 ch85 21.842930 left
R1292 c3 147 ch88 -95.111443 left
R1292 c3 147 ch90 -34.140915 left
R1292 c3 147 ch130 -33.092545 left
R1292 c3 147 ch131 39.757626 left
R1292 c3 148 ch48 -52.973671 left
R1292 c3 148 ch76 -49.107922 left
R1292 c3 148 ch77 -64.579506 left
R1292 c3 148 ch79 -46.194248 left
R1292 c3 148 ch80 8.433991 left
R1292 c3 148 ch85 22.673174 left
R1292 c3 148 ch88 -92.902267 left
R1292 c3 148 ch90 -30.309576 left
R1292 c3 148 ch130 -31.691790 left
R1292 c3 148 ch131 41.272614 left
R1292 c3 149 ch48 -52.739067 left
R1292 c3 149 ch76 -49.775883 left
R1292 c3 149 ch77 -63.261944 left
R1292 c3 149 ch79 -45.457176 left
R1292 c3 149 ch80 8.320983 left
R1292 c3 149 ch85 23.656214 left
R1292 c3 149 ch88 -90.532272 left
R1292 c3 149 ch90 -26.455944 left
R1292 c3 149 ch130 -30.198044 left
R1292 c3 149 ch131 42.803070 left
R1292 c3 150 ch48 -52.542431 left
R1292 c3 150 ch76 -50.388409 left
R1292 c3 150 ch77 -61.794010 left
R1292 c3 150 ch79 -44.648140 left
R1292 c3 150 ch80 8.226316 left
R1292 c3 150 ch85 24.786541 left
R1292 c3 150 ch88 -88.016525 left
R1292 c3 150 ch90 -22.605946 left
R1292 c3 150 ch130 -28.619858 left
R1292 c3 150 ch131 44.331600 left
R1292 c3 151 ch48 -52.382389 left
R1292 c3 151 ch76 -50.941212 left
R1292 c3 151 ch77 -60.178837 left
R1292 c3 151 ch79 -43.768784 left
R1292 c3 151 ch80 8.161146 left
R1292 c3 151 ch85 26.056866 left
R1292 c3 151 ch88 -85.371590 left
R1292 c3 151 ch90 -18.785900 left
R1292 c3 151 ch130 -26.966866 left
R1292 c3 151 ch131 45.840786 left
R1292 c3 152 ch48 -52.256866 left
R1292 c3 152 ch76 -51.431202 left
R1292 c3 152 ch77 -58.421425 left
R1292 c3 152 ch79 -42.821285 left
R1292 c3 152 ch80 8.136362 left
R1292 c3 152 ch85 27.458042 left
R1292 c3 152 ch88 -82.615524 left
R1292 c3 152 ch90 -15.022200 left
R1292 c3 152 ch130 -25.249878 left
R1292 c3 152 ch131 47.313366 left
R1292 c3 153 ch48 -52.163136 left
R1292 c3 153 ch76 -51.856480 left
R1292 c3 153 ch77 -56.528458 left
R1292 c3 153 ch79 -41.808327 left
R1292 c3 153 ch80 8.162327 left
R1292 c3 153 ch85 28.979170 left
R1292 c3 153 ch88 -79.767479 left
R1292 c3 153 ch90 -11.341013 left
R1292 c3 153 ch130 -23.480707 left
R1292 c3 153 ch131 48.732441 left
R1292 c3 154 ch48 -52.097832 left
R1292 c3 154 ch76 -52.216236 left
R1292 c3 154 ch77 -54.508179 left
R1292 c3 154 ch79 -40.733147 left
R1292 c3 154 ch80 8.248653 left
R1292 c3 154 ch85 30.607613 left
R1292 c3 154 ch88 -76.847389 left
R1292 c3 154 ch90 -7.767955 left
R1292 c3 154 ch130 -21.672056 left
R1292 c3 154 ch131 50.081520 left
R1292 c3 155 ch48 -52.056950 left
R1292 c3 155 ch76 -52.510780 left
R1292 c3 155 ch77 -52.370377 left
R1292 c3 155 ch79 -39.599499 left
R1292 c3 155 ch80 8.403964 left
R1292 c3 155 ch85 32.329174 left
R1292 c3 155 ch88 -73.875763 left
R1292 c3 155 ch90 -4.327774 left
R1292 c3 155 ch130 -19.837370 left
R1292 c3 155 ch131 51.344872 left
R1292 c3 156 ch48 -52.035957 left
R1292 c3 156 ch76 -52.741398 left
R1292 c3 156 ch77 -50.126122 left
R1292 c3 156 ch79 -38.411690 left
R1292 c3 156 ch80 8.635699 left
R1292 c3 156 ch85 34.128124 left
R1292 c3 156 ch88 -70.873314 left
R1292 c3 156 ch90 -1.044065 left
R1292 c3 156 ch130 -17.990789 left
R1292 c3 156 ch131 52.507549 left
R1292 c3 157 ch48 -52.029755 left
R1292 c3 157 ch76 -52.910248 left
R1292 c3 157 ch77 -47.787586 left
R1292 c3 157 ch79 -37.174530 left
R1292 c3 157 ch80 8.949932 left
R1292 c3 157 ch85 35.987396 left
R1292 c3 157 ch88 -67.860580 left
R1292 c3 157 ch90 2.060994 left
R1292 c3 157 ch130 -16.146870 left
R1292 c3 157 ch131 53.555477 left
R1292 c3 158 ch48 -52.032875 left
R1292 c3 158 ch76 -53.020420 left
R1292 c3 158 ch77 -45.367973 left
R1292 c3 158 ch79 -35.893429 left
R1292 c3 158 ch80 9.351204 left
R1292 c3 158 ch85 37.888699 left
R1292 c3 158 ch88 -64.857803 left
R1292 c3 158 ch90 4.966932 left
R1292 c3 158 ch130 -14.320457 left
R1292 c3 158 ch131 54.475845 left
R1292 c3 159 ch48 -52.039360 left
R1292 c3 159 ch76 -53.075611 left
R1292 c3 159 ch77 -42.881207 left
R1292 c3 159 ch79 -34.574188 left
R1292 c3 159 ch80 9.842398 left
R1292 c3 159 ch85 39.812805 left
R1292 c3 159 ch88 -61.884598 left
R1292 c3 159 ch90 7.655206 left
R1292 c3 159 ch130 -12.526571 left
R1292 c3 159 ch131 55.256935 left
R1292 c3 160 ch48 -52.043037 left
R1292 c3 160 ch76 -53.080151 left
R1292 c3 160 ch77 -40.341705 left
R1292 c3 160 ch79 -33.223160 left
R1292 c3 160 ch80 10.424614 left
R1292 c3 160 ch85 41.739574 left
R1292 c3 160 ch88 -58.959457 left
R1292 c3 160 ch90 10.109415 left
R1292 c3 160 ch130 -10.780126 left
R1292 c3 160 ch131 55.888504 left
R1292 c3 161 ch48 -52.037426 left
R1292 c3 161 ch76 -53.038780 left
R1292 c3 161 ch77 -37.764275 left
R1292 c3 161 ch79 -31.847052 left
R1292 c3 161 ch80 11.097142 left
R1292 c3 161 ch85 43.648319 left
R1292 c3 161 ch88 -56.099884 left
R1292 c3 161 ch90 12.315494 left
R1292 c3 161 ch130 -9.095848 left
R1292 c3 161 ch131 56.361675 left
R1292 c3 162 ch48 -52.015900 left
R1292 c3 162 ch76 -52.956631 left
R1292 c3 162 ch77 -35.163754 left
R1292 c3 162 ch79 -30.452993 left
R1292 c3 162 ch80 11.857383 left
R1292 c3 162 ch85 45.517948 left
R1292 c3 162 ch88 -53.321808 left
R1292 c3 162 ch90 14.261848 left
R1292 c3 162 ch130 -7.487985 left
R1292 c3 162 ch131 56.669113 left
R1292 c3 163 ch48 -51.971802 left
R1292 c3 163 ch76 -52.839020 left
R1292 c3 163 ch77 -32.554893 left
R1292 c3 163 ch79 -29.048393 left
R1292 c3 163 ch80 12.700854 left
R1292 c3 163 ch85 47.327301 left
R1292 c3 163 ch88 -50.639618 left
R1292 c3 163 ch90 15.939517 left
R1292 c3 163 ch130 -5.970189 left
R1292 c3 163 ch131 56.805069 left
R1292 c3 164 ch48 -51.898453 left
R1292 c3 164 ch76 -52.691319 left
R1292 c3 164 ch77 -29.952112 left
R1292 c3 164 ch79 -27.640905 left
R1292 c3 164 ch80 13.621233 left
R1292 c3 164 ch85 49.055210 left
R1292 c3 164 ch88 -48.065907 left
R1292 c3 164 ch90 17.342224 left
R1292 c3 164 ch130 -4.555317 left
R1292 c3 164 ch131 56.765507 left
R1292 c3 165 ch48 -51.789284 left
R1292 c3 165 ch76 -52.518848 left
R1292 c3 165 ch77 -27.369213 left
R1292 c3 165 ch79 -26.238426 left
R1292 c3 165 ch80 14.610413 left
R1292 c3 165 ch85 50.680977 left
R1292 c3 165 ch88 -45.611252 left
R1292 c3 165 ch90 18.466463 left
R1292 c3 165 ch130 -3.255273 left
R1292 c3 165 ch131 56.547997 left
R1292 c3 166 ch48 -51.637905 left
R1292 c3 166 ch76 -52.326786 left
R1292 c3 166 ch77 -24.819347 left
R1292 c3 166 ch79 -24.848871 left
R1292 c3 166 ch80 15.658604 left
R1292 c3 166 ch85 52.184444 left
R1292 c3 166 ch88 -43.284210 left
R1292 c3 166 ch90 19.311502 left
R1292 c3 166 ch130 -2.080832 left
R1292 c3 166 ch131 56.151867 left
R1292 c3 167 ch48 -51.438183 left
R1292 c3 167 ch76 -52.119972 left
R1292 c3 167 ch77 -22.314659 left
R1292 c3 167 ch79 -23.480270 left
R1292 c3 167 ch80 16.754440 left
R1292 c3 167 ch85 53.546295 left
R1292 c3 167 ch88 -41.091240 left
R1292 c3 167 ch90 19.879393 left
R1292 c3 167 ch130 -1.041495 left
R1292 c3 167 ch131 55.578053 left
R1292 c3 168 ch48 -51.184322 left
R1292 c3 168 ch76 -51.902954 left
R1292 c3 168 ch77 -19.866228 left
R1292 c3 168 ch79 -22.140518 left
R1292 c3 168 ch80 17.885199 left
R1292 c3 168 ch85 54.748367 left
R1292 c3 168 ch88 -39.036610 left
R1292 c3 168 ch90 20.174915 left
R1292 c3 168 ch130 -0.145363 left
R1292 c3 168 ch131 54.829235 left
R1292 c3 169 ch48 -50.871006 left
R1292 c3 169 ch76 -51.679691 left
R1292 c3 169 ch77 -17.483887 left
R1292 c3 169 ch79 -20.837421 left
R1292 c3 169 ch80 19.036913 left
R1292 c3 169 ch85 55.773792 left
R1292 c3 169 ch88 -37.122410 left
R1292 c3 169 ch90 20.205494 left
R1292 c3 169 ch130 0.600983 left
R1292 c3 169 ch131 53.909698 left
R1292 c3 170 ch48 -50.493298 left
R1292 c3 170 ch76 -51.453690 left
R1292 c3 170 ch77 -15.176109 left
R1292 c3 170 ch79 -19.578568 left
R1292 c3 170 ch80 20.194618 left
R1292 c3 170 ch85 56.607201 left
R1292 c3 170 ch88 -35.348560 left
R1292 c3 170 ch90 19.981102 left
R1292 c3 170 ch130 1.192537 left
R1292 c3 170 ch131 52.825233 left
R1292 c3 171 ch48 -50.046864 left
R1292 c3 171 ch76 -51.227818 left
R1292 c3 171 ch77 -12.949915 left
R1292 c3 171 ch79 -18.371210 left
R1292 c3 171 ch80 21.342598 left
R1292 c3 171 ch85 57.234966 left
R1292 c3 171 ch88 -33.712967 left
R1292 c3 171 ch90 19.514130 left
R1292 c3 171 ch130 1.626019 left
R1292 c3 171 ch131 51.583218 left
R1292 c3 172 ch48 -49.527950 left
R1292 c3 172 ch76 -51.004295 left
R1292 c3 172 ch77 -10.810765 left
R1292 c3 172 ch79 -17.222218 left
R1292 c3 172 ch80 22.464592 left
R1292 c3 172 ch85 57.645508 left
R1292 c3 172 ch88 -32.211433 left
R1292 c3 172 ch90 18.819212 left
R1292 c3 172 ch130 1.899836 left
R1292 c3 172 ch131 50.192383 left
R1292 c3 173 ch48 -48.933384 left
R1292 c3 173 ch76 -50.784645 left
R1292 c3 173 ch77 -8.762554 left
R1292 c3 173 ch79 -16.138000 left
R1292 c3 173 ch80 23.544067 left
R1292 c3 173 ch85 57.829227 left
R1292 c3 173 ch88 -30.838013 left
R1292 c3 173 ch90 17.913008 left
R1292 c3 173 ch130 2.014176 left
R1292 c3 173 ch131 48.662735 left
R1292 c3 174 ch48 -48.260731 left
R1292 c3 174 ch76 -50.569630 left
R1292 c3 174 ch77 -6.807556 left
R1292 c3 174 ch79 -15.124430 left
R1292 c3 174 ch80 24.564507 left
R1292 c3 174 ch85 57.778812 left
R1292 c3 174 ch88 -29.584934 left
R1292 c3 174 ch90 16.814054 left
R1292 c3 174 ch130 1.970960 left
R1292 c3 174 ch131 47.005512 left
R1292 c3 175 ch48 -47.508175 left
R1292 c3 175 ch76 -50.359459 left
R1292 c3 175 ch77 -4.946428 left
R1292 c3 175 ch79 -14.186746 left
R1292 c3 175 ch80 25.509642 left
R1292 c3 175 ch85 57.489262 left
R1292 c3 175 ch88 -28.442924 left
R1292 c3 175 ch90 15.542478 left
R1292 c3 175 ch130 1.773853 left
R1292 c3 175 ch131 45.233036 left
R1292 c3 176 ch48 -46.674606 left
R1292 c3 176 ch76 -50.153477 left
R1292 c3 176 ch77 -3.178254 left
R1292 c3 176 ch79 -13.329533 left
R1292 c3 176 ch80 26.363754 left
R1292 c3 176 ch85 56.958080 left
R1292 c3 176 ch88 -27.401386 left
R1292 c3 176 ch90 14.119774 left
R1292 c3 176 ch130 1.428204 left
R1292 c3 176 ch131 43.358498 left
R1292 c3 177 ch48 -45.759609 left
R1292 c3 177 ch76 -49.950439 left
R1292 c3 177 ch77 -1.500590 left
R1292 c3 177 ch79 -12.556636 left
R1292 c3 177 ch80 27.111904 left
R1292 c3 177 ch85 56.185204 left
R1292 c3 177 ch88 -26.448536 left
R1292 c3 177 ch90 12.568535 left
R1292 c3 177 ch130 0.940982 left
R1292 c3 177 ch131 41.395920 left
R1292 c3 178 ch48 -44.763451 left
R1292 c3 178 ch76 -49.748466 left
R1292 c3 178 ch77 0.090465 left
R1292 c3 178 ch79 -11.871120 left
R1292 c3 178 ch80 27.740202 left
R1292 c3 178 ch85 55.173092 left
R1292 c3 178 ch88 -25.571697 left
R1292 c3 178 ch90 10.912196 left
R1292 c3 178 ch130 0.320687 left
R1292 c3 178 ch131 39.359962 left
R1292 c3 179 ch48 -43.687012 left
R1292 c3 179 ch76 -49.545082 left
R1292 c3 179 ch77 1.600167 left
R1292 c3 179 ch79 -11.275241 left
R1292 c3 179 ch80 28.236029 left
R1292 c3 179 ch85 53.926754 left
R1292 c3 179 ch88 -24.757488 left
R1292 c3 179 ch90 9.174727 left
R1292 c3 179 ch130 -0.422780 left
R1292 c3 179 ch131 37.265778 left
R1292 c3 180 ch48 -42.531860 left
R1292 c3 180 ch76 -49.337284 left
R1292 c3 180 ch77 3.035002 left
R1292 c3 180 ch79 -10.770438 left
R1292 c3 180 ch80 28.588247 left
R1292 c3 180 ch85 52.453651 left
R1292 c3 180 ch88 -23.992085 left
R1292 c3 180 ch90 7.380413 left
R1292 c3 180 ch130 -1.278210 left
R1292 c3 180 ch131 35.128891 left
R1292 c3 181 ch48 -41.300133 left
R1292 c3 181 ch76 -49.121613 left
R1292 c3 181 ch77 4.402588 left
R1292 c3 181 ch79 -10.357238 left
R1292 c3 181 ch80 28.787443 left
R1292 c3 181 ch85 50.763603 left
R1292 c3 181 ch88 -23.261507 left
R1292 c3 181 ch90 5.553508 left
R1292 c3 181 ch130 -2.233269 left
R1292 c3 181 ch131 32.965038 left
R1292 c3 182 ch48 -39.994442 left
R1292 c3 182 ch76 -48.894119 left
R1292 c3 182 ch77 5.711461 left
R1292 c3 182 ch79 -10.035373 left
R1292 c3 182 ch80 28.826014 left
R1292 c3 182 ch85 48.868862 left
R1292 c3 182 ch88 -22.551731 left
R1292 c3 182 ch90 3.718016 left
R1292 c3 182 ch130 -3.274633 left
R1292 c3 182 ch131 30.789946 left
R1292 c3 183 ch48 -38.617985 left
R1292 c3 183 ch76 -48.650654 left
R1292 c3 183 ch77 6.970969 left
R1292 c3 183 ch79 -9.803664 left
R1292 c3 183 ch80 28.698380 left
R1292 c3 183 ch85 46.783722 left
R1292 c3 183 ch88 -21.849052 left
R1292 c3 183 ch90 1.897411 left
R1292 c3 183 ch130 -4.388190 left
R1292 c3 183 ch131 28.619366 left
R1292 c3 184 ch48 -37.174335 left
R1292 c3 184 ch76 -48.386765 left
R1292 c3 184 ch77 8.191075 left
R1292 c3 184 ch79 -9.660135 left
R1292 c3 184 ch80 28.401047 left
R1292 c3 184 ch85 44.524521 left
R1292 c3 184 ch88 -21.140230 left
R1292 c3 184 ch90 0.114360 left
R1292 c3 184 ch130 -5.559183 left
R1292 c3 184 ch131 26.468716 left
R1292 c3 185 ch48 -35.667450 left
R1292 c3 185 ch76 -48.097797 left
R1292 c3 185 ch77 9.382177 left
R1292 c3 185 ch79 -9.601954 left
R1292 c3 185 ch80 27.932697 left
R1292 c3 185 ch85 42.109478 left
R1292 c3 185 ch88 -20.412712 left
R1292 c3 185 ch90 -1.609484 left
R1292 c3 185 ch130 -6.772446 left
R1292 c3 185 ch131 24.353149 left
R1292 c3 186 ch48 -34.101559 left
R1292 c3 186 ch76 -47.779022 left
R1292 c3 186 ch77 10.554940 left
R1292 c3 186 ch79 -9.625553 left
R1292 c3 186 ch80 27.294231 left
R1292 c3 186 ch85 39.558353 left
R1292 c3 186 ch88 -19.654856 left
R1292 c3 186 ch90 -3.253694 left
R1292 c3 186 ch130 -8.012558 left
R1292 c3 186 ch131 22.287325 left
R1292 c3 187 ch48 -32.481197 left
R1292 c3 187 ch76 -47.425694 left
R1292 c3 187 ch77 11.720088 left
R1292 c3 187 ch79 -9.726604 left
R1292 c3 187 ch80 26.488775 left
R1292 c3 187 ch85 36.892342 left
R1292 c3 187 ch88 -18.856026 left
R1292 c3 187 ch90 -4.799350 left
R1292 c3 187 ch130 -9.264071 left
R1292 c3 187 ch131 20.285307 left
R1292 c3 188 ch48 -30.811043 left
R1292 c3 188 ch76 -47.033119 left
R1292 c3 188 ch77 12.888250 left
R1292 c3 188 ch79 -9.900124 left
R1292 c3 188 ch80 25.521639 left
R1292 c3 188 ch85 34.133713 left
R1292 c3 188 ch88 -18.006861 left
R1292 c3 188 ch90 -6.229091 left
R1292 c3 188 ch130 -10.511684 left
R1292 c3 188 ch131 18.360489 left
R1292 c3 189 ch48 -29.095863 left
R1292 c3 189 ch76 -46.596710 left
R1292 c3 189 ch77 14.069763 left
R1292 c3 189 ch79 -10.140512 left
R1292 c3 189 ch80 24.400274 left
R1292 c3 189 ch85 31.305618 left
R1292 c3 189 ch88 -17.099287 left
R1292 c3 189 ch90 -7.527430 left
R1292 c3 189 ch130 -11.740464 left
R1292 c3 189 ch131 16.525463 left
R1292 c3 190 ch48 -27.340483 left
R1292 c3 190 ch76 -46.112038 left
R1292 c3 190 ch77 15.274514 left
R1292 c3 190 ch79 -10.441643 left
R1292 c3 190 ch80 23.134157 left
R1292 c3 190 ch85 28.431765 left
R1292 c3 190 ch88 -16.126673 left
R1292 c3 190 ch90 -8.680751 left
R1292 c3 190 ch130 -12.935995 left
R1292 c3 190 ch131 14.791981 left
R1292 c3 191 ch48 -25.549767 left
R1292 c3 191 ch76 -45.574955 left
R1292 c3 191 ch77 16.511778 left
R1292 c3 191 ch79 -10.796950 left
R1292 c3 191 ch80 21.734695 left
R1292 c3 191 ch85 25.536150 left
R1292 c3 191 ch88 -15.083932 left
R1292 c3 191 ch90 -9.677530 left
R1292 c3 191 ch130 -14.084583 left
R1292 c3 191 ch131 13.170826 left
R1292 c3 192 ch48 -23.728493 left
R1292 c3 192 ch76 -44.981606 left
R1292 c3 192 ch77 17.790077 left
R1292 c3 192 ch79 -11.199480 left
R1292 c3 192 ch80 20.215010 left
R1292 c3 192 ch85 22.642727 left
R1292 c3 192 ch88 -13.967513 left
R1292 c3 192 ch90 -10.508334 left
R1292 c3 192 ch130 -15.173429 left
R1292 c3 192 ch131 11.671809 left
R1292 c3 193 ch48 -21.881336 left
R1292 c3 193 ch76 -44.328373 left
R1292 c3 193 ch77 19.117050 left
R1292 c3 193 ch79 -11.642024 left
R1292 c3 193 ch80 18.589813 left
R1292 c3 193 ch85 19.775152 left
R1292 c3 193 ch88 -12.775483 left
R1292 c3 193 ch90 -11.165901 left
R1292 c3 193 ch130 -16.190737 left
R1292 c3 193 ch131 10.303655 left
R1292 c3 194 ch48 -20.012842 left
R1292 c3 194 ch76 -43.612129 left
R1292 c3 194 ch77 20.499327 left
R1292 c3 194 ch79 -12.117180 left
R1292 c3 194 ch80 16.875160 left
R1292 c3 194 ch85 16.956450 left
R1292 c3 194 ch88 -11.507485 left
R1292 c3 194 ch90 -11.645194 left
R1292 c3 194 ch130 -17.125935 left
R1292 c3 194 ch131 9.074016 left
R1292 c3 195 ch48 -18.127390 left
R1292 c3 195 ch76 -42.830093 left
R1292 c3 195 ch77 21.942451 left
R1292 c3 195 ch79 -12.617488 left
R1292 c3 195 ch80 15.088236 left
R1292 c3 195 ch85 14.208770 left
R1292 c3 195 ch88 -10.164726 left
R1292 c3 195 ch90 -11.943407 left
R1292 c3 195 ch130 -17.969711 left
R1292 c3 195 ch131 7.989391 left
R1292 c3 196 ch48 -16.229170 left
R1292 c3 196 ch76 -41.979897 left
R1292 c3 196 ch77 23.450788 left
R1292 c3 196 ch79 -13.135498 left
R1292 c3 196 ch80 13.247087 left
R1292 c3 196 ch85 11.553047 left
R1292 c3 196 ch88 -8.749937 left
R1292 c3 196 ch90 -12.059871 left
R1292 c3 196 ch130 -18.714201 left
R1292 c3 196 ch131 7.055131 left
R1292 c3 197 ch48 -14.322151 left
R1292 c3 197 ch76 -41.059669 left
R1292 c3 197 ch77 25.027485 left
R1292 c3 197 ch79 -13.663872 left
R1292 c3 197 ch80 11.370395 left
R1292 c3 197 ch85 9.008816 left
R1292 c3 197 ch88 -7.267290 left
R1292 c3 197 ch90 -11.996095 left
R1292 c3 197 ch130 -19.353003 left
R1292 c3 197 ch131 6.275404 left
R1292 c3 198 ch48 -12.410101 left
R1292 c3 198 ch76 -40.067963 left
R1292 c3 198 ch77 26.674404 left
R1292 c3 198 ch79 -14.195513 left
R1292 c3 198 ch80 9.477161 left
R1292 c3 198 ch85 6.593877 left
R1292 c3 198 ch88 -5.722290 left
R1292 c3 198 ch90 -11.755618 left
R1292 c3 198 ch130 -19.881310 left
R1292 c3 198 ch131 5.653204 left
R1292 c3 199 ch48 -10.496555 left
R1292 c3 199 ch76 -39.003860 left
R1292 c3 199 ch77 28.392143 left
R1292 c3 199 ch79 -14.723608 left
R1292 c3 199 ch80 7.586464 left
R1292 c3 199 ch85 4.324166 left
R1292 c3 199 ch88 -4.121706 left
R1292 c3 199 ch90 -11.343943 left
R1292 c3 199 ch130 -20.295908 left
R1292 c3 199 ch131 5.190336 left
R1292 c3 200 ch48 -8.584863 left
R1292 c3 200 ch76 -37.866844 left
R1292 c3 200 ch77 30.180010 left
R1292 c3 200 ch79 -15.241787 left
R1292 c3 200 ch80 5.717161 left
R1292 c3 200 ch85 2.213501 left
R1292 c3 200 ch88 -2.473375 left
R1292 c3 200 ch90 -10.768415 left
R1292 c3 200 ch130 -20.595253 left
R1292 c3 200 ch131 4.887412 left
R1292 c3 201 ch48 -6.678155 left
R1292 c3 201 ch76 -36.656952 left
R1292 c3 201 ch77 32.036057 left
R1292 c3 201 ch79 -15.744163 left
R1292 c3 201 ch80 3.887637 left
R1292 c3 201 ch85 0.273408 left
R1292 c3 201 ch88 -0.786126 left
R1292 c3 201 ch90 -10.038044 left
R1292 c3 201 ch130 -20.779413 left
R1292 c3 201 ch131 4.743900 left
R1292 c3 202 ch48 -4.779394 left
R1292 c3 202 ch76 -35.374641 left
R1292 c3 202 ch77 33.957096 left
R1292 c3 202 ch79 -16.225401 left
R1292 c3 202 ch80 2.115505 left
R1292 c3 202 ch85 -1.486968 left
R1292 c3 202 ch88 0.930406 left
R1292 c3 202 ch90 -9.163414 left
R1292 c3 202 ch130 -20.850109 left
R1292 c3 202 ch131 4.758103 left
R1292 c3 203 ch48 -2.891392 left
R1292 c3 203 ch76 -34.020935 left
R1292 c3 203 ch77 35.938808 left
R1292 c3 203 ch79 -16.680859 left
R1292 c3 203 ch80 0.417384 left
R1292 c3 203 ch85 -3.061003 left
R1292 c3 203 ch88 2.665939 left
R1292 c3 203 ch90 -8.156427 left
R1292 c3 203 ch130 -20.810686 left
R1292 c3 203 ch131 4.927224 left
R1292 c3 204 ch48 -1.016834 left
R1292 c3 204 ch76 -32.597225 left
R1292 c3 204 ch77 37.975761 left
R1292 c3 204 ch79 -17.106558 left
R1292 c3 204 ch80 -1.191388 left
R1292 c3 204 ch85 -4.444684 left
R1292 c3 204 ch88 4.409708 left
R1292 c3 204 ch90 -7.030197 left
R1292 c3 204 ch130 -20.665991 left
R1292 c3 204 ch131 5.247339 left
R1292 c3 205 ch48 0.841683 left
R1292 c3 205 ch76 -31.105373 left
R1292 c3 205 ch77 40.061493 left
R1292 c3 205 ch79 -17.499334 left
R1292 c3 205 ch80 -2.696885 left
R1292 c3 205 ch85 -5.636586 left
R1292 c3 205 ch88 6.150638 left
R1292 c3 205 ch90 -5.798787 left
R1292 c3 205 ch130 -20.422386 left
R1292 c3 205 ch131 5.713500 left
R1292 c3 206 ch48 2.681625 left
R1292 c3 206 ch76 -29.547789 left
R1292 c3 206 ch77 42.188648 left
R1292 c3 206 ch79 -17.856812 left
R1292 c3 206 ch80 -4.086902 left
R1292 c3 206 ch85 -6.637922 left
R1292 c3 206 ch88 7.877498 left
R1292 c3 206 ch90 -4.477041 left
R1292 c3 206 ch130 -20.087591 left
R1292 c3 206 ch131 6.319715 left
R1292 c3 207 ch48 4.500469 left
R1292 c3 207 ch76 -27.927204 left
R1292 c3 207 ch77 44.349033 left
R1292 c3 207 ch79 -18.177485 left
R1292 c3 207 ch80 -5.351039 left
R1292 c3 207 ch85 -7.452495 left
R1292 c3 207 ch88 9.579072 left
R1292 c3 207 ch90 -3.080373 left
R1292 c3 207 ch130 -19.670622 left
R1292 c3 207 ch131 7.059037 left
R1292 c3 208 ch48 6.295671 left
R1292 c3 208 ch76 -26.246819 left
R1292 c3 208 ch77 46.533741 left
R1292 c3 208 ch79 -18.460697 left
R1292 c3 208 ch80 -6.480904 left
R1292 c3 208 ch85 -8.086606 left
R1292 c3 208 ch88 11.244349 left
R1292 c3 208 ch90 -1.624550 left
R1292 c3 208 ch130 -19.181620 left
R1292 c3 208 ch131 7.923579 left
R1292 c3 209 ch48 8.064651 left
R1292 c3 209 ch76 -24.510248 left
R1292 c3 209 ch77 48.733307 left
R1292 c3 209 ch79 -18.706690 left
R1292 c3 209 ch80 -7.470165 left
R1292 c3 209 ch85 -8.548965 left
R1292 c3 209 ch88 12.862621 left
R1292 c3 209 ch90 -0.125494 left
R1292 c3 209 ch130 -18.631794 left
R1292 c3 209 ch131 8.904608 left
R1292 c3 210 ch48 9.804708 left
R1292 c3 210 ch76 -22.721468 left
R1292 c3 210 ch77 50.937740 left
R1292 c3 210 ch79 -18.916584 left
R1292 c3 210 ch80 -8.314705 left
R1292 c3 210 ch85 -8.850538 left
R1292 c3 210 ch88 14.423664 left
R1292 c3 210 ch90 1.400921 left
R1292 c3 210 ch130 -18.033165 left
R1292 c3 210 ch131 9.992546 left
R1292 c3 211 ch48 11.513030 left
R1292 c3 211 ch76 -20.884888 left
R1292 c3 211 ch77 53.136700 left
R1292 c3 211 ch79 -19.092381 left
R1292 c3 211 ch80 -9.012599 left
R1292 c3 211 ch85 -9.004384 left
R1292 c3 211 ch88 15.917854 left
R1292 c3 211 ch90 2.939052 left
R1292 c3 211 ch130 -17.398527 left
R1292 c3 211 ch131 11.177115 left
