subject condition sample channel value hemisphere
R1292 c5 390 ch130 57.307846 left
R1292 c5 390 ch131 14.355178 left
R1292 c5 391 ch48 19.777420 left
R1292 c5 391 ch76 18.258453 left
R1292 c5 391 ch77 33.252617 left
R1292 c5 391 ch79 51.215038 left
R1292 c5 391 ch80 5.154443 left
R1292 c5 391 ch85 -44.557892 left
R1292 c5 391 ch88 40.514996 left
R1292 c5 391 ch90 42.501915 left
R1292 c5 391 ch130 58.359829 left
R1292 c5 391 ch131 15.922673 left
R1292 c5 392 ch48 19.845131 left
R1292 c5 392 ch76 19.511974 left
R1292 c5 392 ch77 35.137173 left
R1292 c5 392 ch79 52.443897 left
R1292 c5 392 ch80 5.942647 left
R1292 c5 392 ch85 -43.987797 left
R1292 c5 392 ch88 42.770096 left
R1292 c5 392 ch90 44.693897 left
R1292 c5 392 ch130 59.333447 left
R1292 c5 392 ch131 17.373442 left
R1292 c5 393 ch48 19.795862 left
R1292 c5 393 ch76 20.779680 left
R1292 c5 393 ch77 36.852245 left
R1292 c5 393 ch79 53.602924 left
R1292 c5 393 ch80 6.710913 left
R1292 c5 393 ch85 -43.339493 left
R1292 c5 393 ch88 45.080605 left
R1292 c5 393 ch90 46.780563 left
R1292 c5 393 ch130 60.223389 left
R1292 c5 393 ch131 18.691887 left
R1292 c5 394 ch48 19.634455 left
R1292 c5 394 ch76 22.049868 left
R1292 c5 394 ch77 38.386822 left
R1292 c5 394 ch79 54.686623 left
R1292 c5 394 ch80 7.449245 left
R1292 c5 394 ch85 -42.613941 left
R1292 c5 394 ch88 47.436390 left
R1292 c5 394 ch90 48.751518 left
R1292 c5 394 ch130 61.025036 left
R1292 c5 394 ch131 19.863651 left
R1292 c5 395 ch48 19.366650 left
R1292 c5 395 ch76 23.311155 left
R1292 c5 395 ch77 39.731342 left
R1292 c5 395 ch79 55.690083 left
R1292 c5 395 ch80 8.148196 left
R1292 c5 395 ch85 -41.812656 left
R1292 c5 395 ch88 49.827129 left
R1292 c5 395 ch90 50.597588 left
R1292 c5 395 ch130 61.734444 left
R1292 c5 395 ch131 20.875755 left
R1292 c5 396 ch48 18.999126 left
R1292 c5 396 ch76 24.552490 left
R1292 c5 396 ch77 40.877750 left
R1292 c5 396 ch79 56.608997 left
R1292 c5 396 ch80 8.798958 left
R1292 c5 396 ch85 -40.937668 left
R1292 c5 396 ch88 52.242279 left
R1292 c5 396 ch90 52.310959 left
R1292 c5 396 ch130 62.348339 left
R1292 c5 396 ch131 21.716768 left
R1292 c5 397 ch48 18.539349 left
R1292 c5 397 ch76 25.763288 left
R1292 c5 397 ch77 41.819576 left
R1292 c5 397 ch79 57.439625 left
R1292 c5 397 ch80 9.393478 left
R1292 c5 397 ch85 -39.991570 left
R1292 c5 397 ch88 54.671230 left
R1292 c5 397 ch90 53.885231 left
R1292 c5 397 ch130 62.864029 left
R1292 c5 397 ch131 22.376986 left
R1292 c5 398 ch48 17.995554 left
R1292 c5 398 ch76 26.933418 left
R1292 c5 398 ch77 42.552013 left
R1292 c5 398 ch79 58.178741 left
R1292 c5 398 ch80 9.924515 left
R1292 c5 398 ch85 -38.977501 left
R1292 c5 398 ch88 57.103329 left
R1292 c5 398 ch90 55.315353 left
R1292 c5 398 ch130 63.279713 left
R1292 c5 398 ch131 22.848406 left
R1292 c5 399 ch48 17.376633 left
R1292 c5 399 ch76 28.053299 left
R1292 c5 399 ch77 43.071922 left
R1292 c5 399 ch79 58.823883 left
R1292 c5 399 ch80 10.385754 left
R1292 c5 399 ch85 -37.899216 left
R1292 c5 399 ch88 59.527885 left
R1292 c5 399 ch90 56.597744 left
R1292 c5 399 ch130 63.594223 left
R1292 c5 399 ch131 23.125025 left
R1292 c5 400 ch48 16.692101 left
R1292 c5 400 ch76 29.113899 left
R1292 c5 400 ch77 43.377964 left
R1292 c5 400 ch79 59.372982 left
R1292 c5 400 ch80 10.771824 left
R1292 c5 400 ch85 -36.760998 left
R1292 c5 400 ch88 61.934261 left
R1292 c5 400 ch90 57.730263 left
R1292 c5 400 ch130 63.807148 left
R1292 c5 400 ch131 23.202766 left
R1292 c5 401 ch48 15.951956 left
R1292 c5 401 ch76 30.106741 left
R1292 c5 401 ch77 43.470459 left
R1292 c5 401 ch79 59.824703 left
R1292 c5 401 ch80 11.078386 left
R1292 c5 401 ch85 -35.567760 left
R1292 c5 401 ch88 64.312096 left
R1292 c5 401 ch90 58.712086 left
R1292 c5 401 ch130 63.918789 left
R1292 c5 401 ch131 23.079613 left
R1292 c5 402 ch48 15.166581 left
R1292 c5 402 ch76 31.023968 left
R1292 c5 402 ch77 43.351543 left
R1292 c5 402 ch79 60.178204 left
R1292 c5 402 ch80 11.302120 left
R1292 c5 402 ch85 -34.324997 left
R1292 c5 402 ch88 66.650970 left
R1292 c5 402 ch90 59.543720 left
R1292 c5 402 ch130 63.930161 left
R1292 c5 402 ch131 22.755617 left
R1292 c5 403 ch48 14.346691 left
R1292 c5 403 ch76 31.858294 left
R1292 c5 403 ch77 43.025005 left
R1292 c5 403 ch79 60.433353 left
R1292 c5 403 ch80 11.440792 left
R1292 c5 403 ch85 -33.038773 left
R1292 c5 403 ch88 68.940811 left
R1292 c5 403 ch90 60.227016 left
R1292 c5 403 ch130 63.843075 left
R1292 c5 403 ch131 22.232943 left
R1292 c5 404 ch48 13.503205 left
R1292 c5 404 ch76 32.603065 left
R1292 c5 404 ch77 42.496414 left
R1292 c5 404 ch79 60.590546 left
R1292 c5 404 ch80 11.493225 left
R1292 c5 404 ch85 -31.715672 left
R1292 c5 404 ch88 71.171814 left
R1292 c5 404 ch90 60.764938 left
R1292 c5 404 ch130 63.659962 left
R1292 c5 404 ch131 21.515820 left
R1292 c5 405 ch48 12.647129 left
R1292 c5 405 ch76 33.252171 left
R1292 c5 405 ch77 41.772999 left
R1292 c5 405 ch79 60.650879 left
R1292 c5 405 ch80 11.459324 left
R1292 c5 405 ch85 -30.362732 left
R1292 c5 405 ch88 73.334328 left
R1292 c5 405 ch90 61.161598 left
R1292 c5 405 ch130 63.383965 left
R1292 c5 405 ch131 20.610567 left
R1292 c5 406 ch48 11.789477 left
R1292 c5 406 ch76 33.800159 left
R1292 c5 406 ch77 40.863503 left
R1292 c5 406 ch79 60.616032 left
R1292 c5 406 ch80 11.340040 left
R1292 c5 406 ch85 -28.987530 left
R1292 c5 406 ch88 75.419220 left
R1292 c5 406 ch90 61.422050 left
R1292 c5 406 ch130 63.018909 left
R1292 c5 406 ch131 19.525463 left
R1292 c5 407 ch48 10.941153 left
R1292 c5 407 ch76 34.242153 left
R1292 c5 407 ch77 39.778320 left
R1292 c5 407 ch79 60.488354 left
R1292 c5 407 ch80 11.137343 left
R1292 c5 407 ch85 -27.598021 left
R1292 c5 407 ch88 77.417595 left
R1292 c5 407 ch90 61.552353 left
R1292 c5 407 ch130 62.569138 left
R1292 c5 407 ch131 18.270767 left
R1292 c5 408 ch48 10.112845 left
R1292 c5 408 ch76 34.573853 left
R1292 c5 408 ch77 38.529194 left
R1292 c5 408 ch79 60.270897 left
R1292 c5 408 ch80 10.854210 left
R1292 c5 408 ch85 -26.202497 left
R1292 c5 408 ch88 79.321037 left
R1292 c5 408 ch90 61.559254 left
R1292 c5 408 ch130 62.039635 left
R1292 c5 408 ch131 16.858498 left
R1292 c5 409 ch48 9.314960 left
R1292 c5 409 ch76 34.791595 left
R1292 c5 409 ch77 37.129288 left
R1292 c5 409 ch79 59.967304 left
R1292 c5 409 ch80 10.494516 left
R1292 c5 409 ch85 -24.809521 left
R1292 c5 409 ch88 81.121613 left
R1292 c5 409 ch90 61.450264 left
R1292 c5 409 ch130 61.435913 left
R1292 c5 409 ch131 15.302429 left
R1292 c5 410 ch48 8.557487 left
R1292 c5 410 ch76 34.892326 left
R1292 c5 410 ch77 35.592995 left
R1292 c5 410 ch79 59.581890 left
R1292 c5 410 ch80 10.063060 left
R1292 c5 410 ch85 -23.427933 left
R1292 c5 410 ch88 82.811775 left
R1292 c5 410 ch90 61.233398 left
R1292 c5 410 ch130 60.763927 left
R1292 c5 410 ch131 13.617878 left
R1292 c5 411 ch48 7.849954 left
R1292 c5 411 ch76 34.873581 left
R1292 c5 411 ch77 33.935814 left
R1292 c5 411 ch79 59.119640 left
R1292 c5 411 ch80 9.565414 left
R1292 c5 411 ch85 -22.066694 left
R1292 c5 411 ch88 84.384666 left
R1292 c5 411 ch90 60.917133 left
R1292 c5 411 ch130 60.030045 left
R1292 c5 411 ch131 11.821589 left
R1292 c5 412 ch48 7.201312 left
R1292 c5 412 ch76 34.733559 left
R1292 c5 412 ch77 32.174267 left
R1292 c5 412 ch79 58.586231 left
R1292 c5 412 ch80 9.007921 left
R1292 c5 412 ch85 -20.734838 left
R1292 c5 412 ch88 85.833878 left
R1292 c5 412 ch90 60.510357 left
R1292 c5 412 ch130 59.240967 left
R1292 c5 412 ch131 9.931520 left
R1292 c5 413 ch48 6.619879 left
R1292 c5 413 ch76 34.471176 left
R1292 c5 413 ch77 30.325727 left
R1292 c5 413 ch79 57.987911 left
R1292 c5 413 ch80 8.397560 left
R1292 c5 413 ch85 -19.441412 left
R1292 c5 413 ch88 87.153748 left
R1292 c5 413 ch90 60.022125 left
R1292 c5 413 ch130 58.403671 left
R1292 c5 413 ch131 7.966678 left
R1292 c5 414 ch48 6.113280 left
R1292 c5 414 ch76 34.085976 left
R1292 c5 414 ch77 28.408308 left
R1292 c5 414 ch79 57.331562 left
R1292 c5 414 ch80 7.741884 left
R1292 c5 414 ch85 -18.195345 left
R1292 c5 414 ch88 88.339249 left
R1292 c5 414 ch90 59.461681 left
R1292 c5 414 ch130 57.525429 left
R1292 c5 414 ch131 5.946912 left
R1292 c5 415 ch48 5.688377 left
R1292 c5 415 ch76 33.578285 left
R1292 c5 415 ch77 26.440674 left
R1292 c5 415 ch79 56.624619 left
R1292 c5 415 ch80 7.048937 left
R1292 c5 415 ch85 -17.005451 left
R1292 c5 415 ch88 89.386032 left
R1292 c5 415 ch90 58.838329 left
R1292 c5 415 ch130 56.613503 left
R1292 c5 415 ch131 3.892701 left
R1292 c5 416 ch48 5.351234 left
R1292 c5 416 ch76 32.949165 left
R1292 c5 416 ch77 24.441948 left
R1292 c5 416 ch79 55.875023 left
R1292 c5 416 ch80 6.327124 left
R1292 c5 416 ch85 -15.880294 left
R1292 c5 416 ch88 90.290573 left
R1292 c5 416 ch90 58.161411 left
R1292 c5 416 ch130 55.675297 left
R1292 c5 416 ch131 1.824937 left
R1292 c5 417 ch48 5.107062 left
R1292 c5 417 ch76 32.200531 left
R1292 c5 417 ch77 22.431459 left
R1292 c5 417 ch79 55.091259 left
R1292 c5 417 ch80 5.585156 left
R1292 c5 417 ch85 -14.828097 left
R1292 c5 417 ch88 91.050186 left
R1292 c5 417 ch90 57.440086 left
R1292 c5 417 ch130 54.718143 left
R1292 c5 417 ch131 -0.235305 left
R1292 c5 418 ch48 4.960223 left
R1292 c5 418 ch76 31.335110 left
R1292 c5 418 ch77 20.428692 left
R1292 c5 418 ch79 54.282150 left
R1292 c5 418 ch80 4.831923 left
R1292 c5 418 ch85 -13.856708 left
R1292 c5 418 ch88 91.663010 left
R1292 c5 418 ch90 56.683449 left
R1292 c5 418 ch130 53.749302 left
R1292 c5 418 ch131 -2.266980 left
R1292 c5 419 ch48 4.914172 left
R1292 c5 419 ch76 30.356552 left
R1292 c5 419 ch77 18.453064 left
R1292 c5 419 ch79 53.456886 left
R1292 c5 419 ch80 4.076391 left
R1292 c5 419 ch85 -12.973496 left
R1292 c5 419 ch88 92.128098 left
R1292 c5 419 ch90 55.900387 left
R1292 c5 419 ch130 52.775829 left
R1292 c5 419 ch131 -4.249306 left
R1292 c5 420 ch48 4.971485 left
R1292 c5 420 ch76 29.269424 left
R1292 c5 420 ch77 16.523724 left
R1292 c5 420 ch79 52.624847 left
R1292 c5 420 ch80 3.327518 left
R1292 c5 420 ch85 -12.185326 left
R1292 c5 420 ch88 92.445549 left
R1292 c5 420 ch90 55.099537 left
R1292 c5 420 ch130 51.804474 left
R1292 c5 420 ch131 -6.161978 left
R1292 c5 421 ch48 5.133829 left
R1292 c5 421 ch76 28.079248 left
R1292 c5 421 ch77 14.659496 left
R1292 c5 421 ch79 51.795689 left
R1292 c5 421 ch80 2.594137 left
R1292 c5 421 ch85 -11.498429 left
R1292 c5 421 ch88 92.616364 left
R1292 c5 421 ch90 54.289276 left
R1292 c5 421 ch130 50.841759 left
R1292 c5 421 ch131 -7.985388 left
R1292 c5 422 ch48 5.401990 left
R1292 c5 422 ch76 26.792553 left
R1292 c5 422 ch77 12.878620 left
R1292 c5 422 ch79 50.978951 left
R1292 c5 422 ch80 1.884879 left
R1292 c5 422 ch85 -10.918387 left
R1292 c5 422 ch88 92.642609 left
R1292 c5 422 ch90 53.477650 left
R1292 c5 422 ch130 49.893639 left
R1292 c5 422 ch131 -9.700805 left
R1292 c5 423 ch48 5.775875 left
R1292 c5 423 ch76 25.416862 left
R1292 c5 423 ch77 11.198674 left
R1292 c5 423 ch79 50.184288 left
R1292 c5 423 ch80 1.208062 left
R1292 c5 423 ch85 -10.450087 left
R1292 c5 423 ch88 92.527382 left
R1292 c5 423 ch90 52.672455 left
R1292 c5 423 ch130 48.965710 left
R1292 c5 423 ch131 -11.290615 left
R1292 c5 424 ch48 6.254569 left
R1292 c5 424 ch76 23.960688 left
R1292 c5 424 ch77 9.636344 left
R1292 c5 424 ch79 49.421066 left
R1292 c5 424 ch80 0.571608 left
R1292 c5 424 ch85 -10.097651 left
R1292 c5 424 ch88 92.274857 left
R1292 c5 424 ch90 51.881073 left
R1292 c5 424 ch130 48.062969 left
R1292 c5 424 ch131 -12.738437 left
R1292 c5 425 ch48 6.836318 left
R1292 c5 425 ch76 22.433575 left
R1292 c5 425 ch77 8.207386 left
R1292 c5 425 ch79 48.698383 left
R1292 c5 425 ch80 -0.017021 left
R1292 c5 425 ch85 -9.864424 left
R1292 c5 425 ch88 91.890320 left
R1292 c5 425 ch90 51.110584 left
R1292 c5 425 ch130 47.189884 left
R1292 c5 425 ch131 -14.029324 left
R1292 c5 426 ch48 7.518609 left
R1292 c5 426 ch76 20.846008 left
R1292 c5 426 ch77 6.926353 left
R1292 c5 426 ch79 48.024971 left
R1292 c5 426 ch80 -0.550943 left
R1292 c5 426 ch85 -9.752906 left
R1292 c5 426 ch88 91.380157 left
R1292 c5 426 ch90 50.367687 left
R1292 c5 426 ch130 46.350201 left
R1292 c5 426 ch131 -15.149888 left
R1292 c5 427 ch48 8.298197 left
R1292 c5 427 ch76 19.209446 left
R1292 c5 427 ch77 5.806571 left
R1292 c5 427 ch79 47.409023 left
R1292 c5 427 ch80 -1.023882 left
R1292 c5 427 ch85 -9.764765 left
R1292 c5 427 ch88 90.751671 left
R1292 c5 427 ch90 49.658691 left
R1292 c5 427 ch130 45.547070 left
R1292 c5 427 ch131 -16.088442 left
R1292 c5 428 ch48 9.171157 left
R1292 c5 428 ch76 17.536200 left
R1292 c5 428 ch77 4.859964 left
R1292 c5 428 ch79 46.858028 left
R1292 c5 428 ch80 -1.430254 left
R1292 c5 428 ch85 -9.900815 left
R1292 c5 428 ch88 90.013367 left
R1292 c5 428 ch90 48.989590 left
R1292 c5 428 ch130 44.782902 left
R1292 c5 428 ch131 -16.835052 left
R1292 c5 429 ch48 10.132926 left
R1292 c5 429 ch76 15.839385 left
R1292 c5 429 ch77 4.096937 left
R1292 c5 429 ch79 46.378769 left
R1292 c5 429 ch80 -1.765197 left
R1292 c5 429 ch85 -10.160971 left
R1292 c5 429 ch88 89.174568 left
R1292 c5 429 ch90 48.365936 left
R1292 c5 429 ch130 44.059391 left
R1292 c5 429 ch131 -17.381670 left
R1292 c5 430 ch48 11.178384 left
R1292 c5 430 ch76 14.132839 left
R1292 c5 430 ch77 3.526337 left
R1292 c5 430 ch79 45.977161 left
R1292 c5 430 ch80 -2.024649 left
R1292 c5 430 ch85 -10.544316 left
R1292 c5 430 ch88 88.245758 left
R1292 c5 430 ch90 47.792885 left
R1292 c5 430 ch130 43.377541 left
R1292 c5 430 ch131 -17.722189 left
R1292 c5 431 ch48 12.301877 left
R1292 c5 431 ch76 12.430999 left
R1292 c5 431 ch77 3.155253 left
R1292 c5 431 ch79 45.658104 left
R1292 c5 431 ch80 -2.205346 left
R1292 c5 431 ch85 -11.049065 left
R1292 c5 431 ch88 87.237991 left
R1292 c5 431 ch90 47.275169 left
R1292 c5 431 ch130 42.737595 left
R1292 c5 431 ch131 -17.852444 left
R1292 c5 432 ch48 13.497296 left
R1292 c5 432 ch76 10.748765 left
R1292 c5 432 ch77 2.989043 left
R1292 c5 432 ch79 45.425480 left
R1292 c5 432 ch80 -2.304869 left
R1292 c5 432 ch85 -11.672567 left
R1292 c5 432 ch88 86.163307 left
R1292 c5 432 ch90 46.817158 left
R1292 c5 432 ch130 42.139145 left
R1292 c5 432 ch131 -17.770193 left
R1292 c5 433 ch48 14.758132 left
R1292 c5 433 ch76 9.101370 left
R1292 c5 433 ch77 3.031202 left
R1292 c5 433 ch79 45.282032 left
R1292 c5 433 ch80 -2.321652 left
R1292 c5 433 ch85 -12.411388 left
R1292 c5 433 ch88 85.034332 left
R1292 c5 433 ch90 46.422676 left
R1292 c5 433 ch130 41.581070 left
R1292 c5 433 ch131 -17.475235 left
R1292 c5 434 ch48 16.077538 left
R1292 c5 434 ch76 7.504211 left
R1292 c5 434 ch77 3.283334 left
R1292 c5 434 ch79 45.229294 left
R1292 c5 434 ch80 -2.254977 left
R1292 c5 434 ch85 -13.261292 left
R1292 c5 434 ch88 83.864189 left
R1292 c5 434 ch90 46.095161 left
R1292 c5 434 ch130 41.061607 left
R1292 c5 434 ch131 -16.969234 left
R1292 c5 435 ch48 17.448372 left
R1292 c5 435 ch76 5.972681 left
R1292 c5 435 ch77 3.745128 left
R1292 c5 435 ch79 45.267555 left
R1292 c5 435 ch80 -2.104983 left
R1292 c5 435 ch85 -14.217291 left
R1292 c5 435 ch88 82.666534 left
R1292 c5 435 ch90 45.837502 left
R1292 c5 435 ch130 40.578415 left
R1292 c5 435 ch131 -16.255747 left
R1292 c5 436 ch48 18.863258 left
R1292 c5 436 ch76 4.521980 left
R1292 c5 436 ch77 4.414292 left
R1292 c5 436 ch79 45.395859 left
R1292 c5 436 ch80 -1.872653 left
R1292 c5 436 ch85 -15.273691 left
R1292 c5 436 ch88 81.455147 left
R1292 c5 436 ch90 45.652096 left
R1292 c5 436 ch130 40.128601 left
R1292 c5 436 ch131 -15.340124 left
R1292 c5 437 ch48 20.314640 left
R1292 c5 437 ch76 3.166939 left
R1292 c5 437 ch77 5.286620 left
R1292 c5 437 ch79 45.612003 left
R1292 c5 437 ch80 -1.559768 left
R1292 c5 437 ch85 -16.424173 left
R1292 c5 437 ch88 80.244057 left
R1292 c5 437 ch90 45.540791 left
R1292 c5 437 ch130 39.708805 left
R1292 c5 437 ch131 -14.229456 left
R1292 c5 438 ch48 21.794836 left
R1292 c5 438 ch76 1.921799 left
R1292 c5 438 ch77 6.355959 left
R1292 c5 438 ch79 45.912422 left
R1292 c5 438 ch80 -1.168891 left
R1292 c5 438 ch85 -17.661772 left
R1292 c5 438 ch88 79.047150 left
R1292 c5 438 ch90 45.504814 left
R1292 c5 438 ch130 39.315285 left
R1292 c5 438 ch131 -12.932421 left
R1292 c5 439 ch48 23.296080 left
R1292 c5 439 ch76 0.800060 left
R1292 c5 439 ch77 7.614249 left
R1292 c5 439 ch79 46.292461 left
R1292 c5 439 ch80 -0.703347 left
R1292 c5 439 ch85 -18.979067 left
R1292 c5 439 ch88 77.878159 left
R1292 c5 439 ch90 45.544830 left
R1292 c5 439 ch130 38.943909 left
R1292 c5 439 ch131 -11.459190 left
R1292 c5 440 ch48 24.810535 left
R1292 c5 440 ch76 -0.185776 left
R1292 c5 440 ch77 9.051538 left
R1292 c5 440 ch79 46.746170 left
R1292 c5 440 ch80 -0.167135 left
R1292 c5 440 ch85 -20.368067 left
R1292 c5 440 ch88 76.750366 left
R1292 c5 440 ch90 45.660866 left
R1292 c5 440 ch130 38.590332 left
R1292 c5 440 ch131 -9.821321 left
R1292 c5 441 ch48 26.330389 left
R1292 c5 441 ch76 -1.024335 left
R1292 c5 441 ch77 10.656128 left
R1292 c5 441 ch79 47.266552 left
R1292 c5 441 ch80 0.435075 left
R1292 c5 441 ch85 -21.820459 left
R1292 c5 441 ch88 75.676552 left
R1292 c5 441 ch90 45.852249 left
R1292 c5 441 ch130 38.250061 left
R1292 c5 441 ch131 -8.031580 left
R1292 c5 442 ch48 27.847837 left
R1292 c5 442 ch76 -1.705599 left
R1292 c5 442 ch77 12.414578 left
R1292 c5 442 ch79 47.845585 left
R1292 c5 442 ch80 1.098050 left
R1292 c5 442 ch85 -23.327559 left
R1292 c5 442 ch88 74.668724 left
R1292 c5 442 ch90 46.117699 left
R1292 c5 442 ch130 37.918514 left
R1292 c5 442 ch131 -6.103807 left
R1292 c5 443 ch48 29.355158 left
R1292 c5 443 ch76 -2.221035 left
R1292 c5 443 ch77 14.311862 left
R1292 c5 443 ch79 48.474312 left
R1292 c5 443 ch80 1.816011 left
R1292 c5 443 ch85 -24.880424 left
R1292 c5 443 ch88 73.737976 left
R1292 c5 443 ch90 46.455112 left
R1292 c5 443 ch130 37.591167 left
R1292 c5 443 ch131 -4.052789 left
R1292 c5 444 ch48 30.844692 left
R1292 c5 444 ch76 -2.563772 left
R1292 c5 444 ch77 16.331429 left
R1292 c5 444 ch79 49.143047 left
R1292 c5 444 ch80 2.582736 left
R1292 c5 444 ch85 -26.469921 left
R1292 c5 444 ch88 72.894249 left
R1292 c5 444 ch90 46.861797 left
R1292 c5 444 ch130 37.263550 left
R1292 c5 444 ch131 -1.894065 left
R1292 c5 445 ch48 32.308914 left
R1292 c5 445 ch76 -2.728736 left
R1292 c5 445 ch77 18.455397 left
R1292 c5 445 ch79 49.841385 left
R1292 c5 445 ch80 3.391583 left
R1292 c5 445 ch85 -28.086830 left
R1292 c5 445 ch88 72.146446 left
R1292 c5 445 ch90 47.334263 left
R1292 c5 445 ch130 36.931442 left
R1292 c5 445 ch131 0.356210 left
R1292 c5 446 ch48 33.740421 left
R1292 c5 446 ch76 -2.712748 left
R1292 c5 446 ch77 20.664680 left
R1292 c5 446 ch79 50.558468 left
R1292 c5 446 ch80 4.235614 left
R1292 c5 446 ch85 -29.721827 left
R1292 c5 446 ch88 71.501869 left
R1292 c5 446 ch90 47.868340 left
R1292 c5 446 ch130 36.590904 left
R1292 c5 446 ch131 2.681451 left
R1292 c5 447 ch48 35.131977 left
R1292 c5 447 ch76 -2.514617 left
R1292 c5 447 ch77 22.939104 left
R1292 c5 447 ch79 51.283058 left
R1292 c5 447 ch80 5.107631 left
R1292 c5 447 ch85 -31.365669 left
R1292 c5 447 ch88 70.966423 left
R1292 c5 447 ch90 48.459137 left
R1292 c5 447 ch130 36.238380 left
R1292 c5 447 ch131 5.064751 left
R1292 c5 448 ch48 36.476498 left
R1292 c5 448 ch76 -2.135219 left
R1292 c5 448 ch77 25.257664 left
R1292 c5 448 ch79 52.003807 left
R1292 c5 448 ch80 6.000249 left
R1292 c5 448 ch85 -33.009182 left
R1292 c5 448 ch88 70.544456 left
R1292 c5 448 ch90 49.101078 left
R1292 c5 448 ch130 35.870731 left
R1292 c5 448 ch131 7.489077 left
R1292 c5 449 ch48 37.767101 left
R1292 c5 449 ch76 -1.577505 left
R1292 c5 449 ch77 27.598671 left
R1292 c5 449 ch79 52.709312 left
R1292 c5 449 ch80 6.905993 left
R1292 c5 449 ch85 -34.643356 left
R1292 c5 449 ch88 70.238464 left
R1292 c5 449 ch90 49.787933 left
R1292 c5 449 ch130 35.485367 left
R1292 c5 449 ch131 9.937418 left
R1292 c5 450 ch48 38.997086 left
R1292 c5 450 ch76 -0.846544 left
R1292 c5 450 ch77 29.939943 left
R1292 c5 450 ch79 53.388336 left
R1292 c5 450 ch80 7.817320 left
R1292 c5 450 ch85 -36.259384 left
R1292 c5 450 ch88 70.049225 left
R1292 c5 450 ch90 50.512848 left
R1292 c5 450 ch130 35.080307 left
R1292 c5 450 ch131 12.392918 left
R1292 c5 451 ch48 40.160004 left
R1292 c5 451 ch76 0.050545 left
R1292 c5 451 ch77 32.259045 left
R1292 c5 451 ch79 54.030014 left
R1292 c5 451 ch80 8.726776 left
R1292 c5 451 ch85 -37.848755 left
R1292 c5 451 ch88 69.975777 left
R1292 c5 451 ch90 51.268410 left
R1292 c5 451 ch130 34.654182 left
R1292 c5 451 ch131 14.839015 left
R1292 c5 452 ch48 41.249588 left
R1292 c5 452 ch76 1.104603 left
R1292 c5 452 ch77 34.533478 left
R1292 c5 452 ch79 54.623970 left
R1292 c5 452 ch80 9.626988 left
R1292 c5 452 ch85 -39.403297 left
R1292 c5 452 ch88 70.015198 left
R1292 c5 452 ch90 52.046684 left
R1292 c5 452 ch130 34.206333 left
R1292 c5 452 ch131 17.259567 left
R1292 c5 453 ch48 42.259838 left
R1292 c5 453 ch76 2.304540 left
R1292 c5 453 ch77 36.740902 left
R1292 c5 453 ch79 55.160454 left
R1292 c5 453 ch80 10.510752 left
R1292 c5 453 ch85 -40.915173 left
R1292 c5 453 ch88 70.162750 left
R1292 c5 453 ch90 52.839302 left
R1292 c5 453 ch130 33.736820 left
R1292 c5 453 ch131 19.638994 left
R1292 c5 454 ch48 43.185005 left
R1292 c5 454 ch76 3.637431 left
R1292 c5 454 ch77 38.859421 left
R1292 c5 454 ch79 55.630550 left
R1292 c5 454 ch80 11.371133 left
R1292 c5 454 ch85 -42.377007 left
R1292 c5 454 ch88 70.411964 left
R1292 c5 454 ch90 53.637508 left
R1292 c5 454 ch130 33.246449 left
R1292 c5 454 ch131 21.962360 left
R1292 c5 455 ch48 44.019608 left
R1292 c5 455 ch76 5.088666 left
R1292 c5 455 ch77 40.867638 left
R1292 c5 455 ch79 56.026302 left
R1292 c5 455 ch80 12.201464 left
R1292 c5 455 ch85 -43.781830 left
R1292 c5 455 ch88 70.754585 left
R1292 c5 455 ch90 54.432289 left
R1292 c5 455 ch130 32.736801 left
R1292 c5 455 ch131 24.215492 left
R1292 c5 456 ch48 44.758453 left
R1292 c5 456 ch76 6.642126 left
R1292 c5 456 ch77 42.745148 left
R1292 c5 456 ch79 56.340805 left
R1292 c5 456 ch80 12.995475 left
R1292 c5 456 ch85 -45.123203 left
R1292 c5 456 ch88 71.180679 left
R1292 c5 456 ch90 55.214443 left
R1292 c5 456 ch130 32.210243 left
R1292 c5 456 ch131 26.385073 left
R1292 c5 457 ch48 45.396671 left
R1292 c5 457 ch76 8.280338 left
R1292 c5 457 ch77 44.472477 left
R1292 c5 457 ch79 56.568287 left
R1292 c5 457 ch80 13.747318 left
R1292 c5 457 ch85 -46.395145 left
